PHENOTYPE,EVEN_COS_SIM,EVEN_PEARSON,MAX_ABS_BETAS,BETA_PVALUE,MEAN.DELTA.R2,R2_PVALUE
Arm_fat_percentage_left.all_ethnicities.both.original.with_med_correction.RAW,3.291060521594496,3.112466333690807,4.9334801682623e-4,0.9504950495049505,3.5764238419666583e-6,0.009900990099009901
Arm_fat_percentage_left.all_ethnicities.both.static_med_corrected.IRNT,2.973187288843143,2.9679625988872367,4.94608938366e-4,0.49504950495049505,5.9759639440574e-6,0.009900990099009901
Arm_fat_percentage_left.all_ethnicities.both.static_med_corrected.RAW,3.023640469987227,3.031961929292532,4.9432277640609e-4,0.6732673267326733,5.733602043810019e-6,0.009900990099009901
Arm_fat_percentage_right.all_ethnicities.both.2nd_visit.original.RAW,2.916775209466601,3.288571607280582,5.0959481580696e-4,0.0099009900990099,3.101543431682785e-5,1
Arm_fat_percentage_right.all_ethnicities.both.dynamic_med_corrected.IRNT,2.8469570769539483,2.847911541514544,4.9392282663003e-4,0.8910891089108911,6.196570420732308e-6,0.009900990099009901
Arm_fat_percentage_right.all_ethnicities.both.dynamic_med_corrected.RAW,2.854984256272276,2.85553391542277,4.9360677680463e-4,0.9306930693069309,5.901624937357919e-6,0.009900990099009901
Arm_fat_percentage_right.all_ethnicities.both.original.IRNT,3.126096329460261,3.126044268301444,4.9324019431937e-4,0.99009900990099,3.8884087897872455e-6,0.009900990099009901
Arm_fat_percentage_right.all_ethnicities.both.original.RAW,3.294523129153833,3.091724194086855,4.9081449503537e-4,0.99009900990099,3.6023528542927785e-6,0.009900990099009901
Arm_fat_percentage_right.all_ethnicities.both.original.with_med_correction.IRNT,3.1334259747456628,3.133370892336192,4.9328472593123e-4,0.99009900990099,3.824089353787752e-6,0.009900990099009901
Arm_fat_percentage_right.all_ethnicities.both.original.with_med_correction.RAW,3.2928164337197035,3.0956867633488048,4.9308386911696e-4,0.99009900990099,3.537141555431944e-6,0.009900990099009901
Arm_fat_percentage_right.all_ethnicities.both.static_med_corrected.IRNT,2.4511790002900256,2.44218574799506,4.9465879841235e-4,0.48514851485148514,5.9820413684500055e-6,0.009900990099009901
Arm_fat_percentage_right.all_ethnicities.both.static_med_corrected.RAW,2.603840432290744,2.6235239146240876,4.9390352426281e-4,0.8118811881188119,5.688536176844137e-6,0.009900990099009901
Arm_predicted_mass_left.all_ethnicities.both.2nd_visit.original.RAW,2.913627002868132,3.3107140442864487,4.8342491520741e-4,0.0099009900990099,1.9995355169499796e-5,1
Arm_predicted_mass_left.all_ethnicities.both.dynamic_med_corrected.IRNT,2.6059996830707894,2.6863289221772084,4.9431363338961e-4,0.6138613861386139,8.53229970956217e-6,0.009900990099009901
Arm_predicted_mass_left.all_ethnicities.both.dynamic_med_corrected.RAW,3.0501487960084326,2.9431829653428307,4.9439550262778e-4,0.6336633663366337,7.91741528182916e-6,0.009900990099009901
Arm_predicted_mass_left.all_ethnicities.both.original.IRNT,2.878979678528423,2.878946525625963,4.9512194573597e-4,0.19801980198019803,3.328086384368767e-6,0.009900990099009901
Arm_predicted_mass_left.all_ethnicities.both.original.RAW,3.2391967390320726,2.95717409382354,4.911174454961e-4,0.1485148514851485,2.4633842662380445e-6,0.0594059405940594
Arm_predicted_mass_left.all_ethnicities.both.original.with_med_correction.IRNT,2.878538718051084,2.878505861152787,4.9511028524149e-4,0.2079207920792079,3.325389704933457e-6,0.009900990099009901
Arm_predicted_mass_left.all_ethnicities.both.original.with_med_correction.RAW,3.238570176217084,2.9554022534854156,4.9101455105688e-4,0.1485148514851485,2.4623518660726873e-6,0.0594059405940594
Arm_predicted_mass_left.all_ethnicities.both.static_med_corrected.IRNT,2.948113477314558,2.873665119042624,4.9418273567356e-4,0.7425742574257426,8.642759318732383e-6,0.009900990099009901
Arm_predicted_mass_left.all_ethnicities.both.static_med_corrected.RAW,3.0468578660017647,2.982816285246112,4.9416124275727e-4,0.7821782178217822,7.99655739368735e-6,0.009900990099009901
Arm_predicted_mass_right.all_ethnicities.both.2nd_visit.original.RAW,2.914994279672837,3.3205802800282993,4.9753357619732e-4,0.0099009900990099,1.7563147631238785e-5,1
Arm_predicted_mass_right.all_ethnicities.both.dynamic_med_corrected.IRNT,2.956945483816658,2.9605395419304523,4.937840463841e-4,0.9108910891089108,8.67703958052437e-6,0.009900990099009901
Arm_predicted_mass_right.all_ethnicities.both.dynamic_med_corrected.RAW,2.9243183804191504,2.8992230137500004,4.9467232411999e-4,0.4356435643564357,7.863472479933708e-6,0.009900990099009901
Arm_predicted_mass_right.all_ethnicities.both.original.IRNT,2.832090508908941,2.832054883450913,4.9534152396734e-4,0.10891089108910892,3.282930169823395e-6,0.009900990099009901
Arm_predicted_mass_right.all_ethnicities.both.original.RAW,3.237552128587391,2.975709179690433,4.7366781370856e-4,0.15841584158415842,2.253962478215854e-6,0.21782178217821782
Arm_predicted_mass_right.all_ethnicities.both.original.with_med_correction.IRNT,2.828491543962161,2.8284557831412744,4.954060420858e-4,0.099009900990099,3.306842833006307e-6,0.009900990099009901
Arm_predicted_mass_right.all_ethnicities.both.original.with_med_correction.RAW,3.237541553008573,2.9754665487796794,4.776835378353e-4,0.1485148514851485,2.2663529289923545e-6,0.21782178217821782
Arm_predicted_mass_right.all_ethnicities.both.static_med_corrected.IRNT,2.908374630723451,2.9464299519486574,4.9431105400545e-4,0.6831683168316832,8.75189965322382e-6,0.009900990099009901
Arm_predicted_mass_right.all_ethnicities.both.static_med_corrected.RAW,3.0934311950142876,3.1044641553946213,4.9464078935694e-4,0.4752475247524752,7.93411955106586e-6,0.009900990099009901
Aspartate_aminotransferase.all_ethnicities.both.2nd_visit.original.RAW,2.915656730604404,3.439809505397185,5.1010279082538e-4,0.0099009900990099,5.834380722681207e-5,0.6138613861386139
Aspartate_aminotransferase.all_ethnicities.both.dynamic_med_corrected.IRNT,3.1070741592309643,3.100498519652504,4.9451145944021e-4,0.5544554455445545,6.692745899231045e-6,0.009900990099009901
Aspartate_aminotransferase.all_ethnicities.both.dynamic_med_corrected.RAW,3.040157863971402,3.0869767890439532,4.9467144529192e-4,0.504950495049505,3.659257540283762e-6,0.009900990099009901
Aspartate_aminotransferase.all_ethnicities.both.original.IRNT,3.2440277272942586,3.2440055963054126,4.9495224104096e-4,0.31683168316831684,6.095110374901291e-6,0.009900990099009901
Aspartate_aminotransferase.all_ethnicities.both.original.RAW,3.3058911065130023,3.201702302070088,4.9033835082239e-4,0.3465346534653465,3.5327437163529263e-6,0.009900990099009901
Aspartate_aminotransferase.all_ethnicities.both.original.with_med_correction.IRNT,3.2769749395330448,3.276951922366468,4.9503504696949e-4,0.3069306930693069,6.175183508705384e-6,0.009900990099009901
Aspartate_aminotransferase.all_ethnicities.both.original.with_med_correction.RAW,3.299522475581202,3.204601278968428,4.9436854066526e-4,0.297029702970297,3.547830354666548e-6,0.009900990099009901
Aspartate_aminotransferase.all_ethnicities.both.static_med_corrected.IRNT,3.088329511383878,3.1487775002344125,4.9448589271045e-4,0.5544554455445545,6.610808750497547e-6,0.009900990099009901
Aspartate_aminotransferase.all_ethnicities.both.static_med_corrected.RAW,3.1291528233243437,3.0739676160645217,4.9481089559541e-4,0.4158415841584158,3.644733337020878e-6,0.009900990099009901
Basal_metabolic_rate.all_ethnicities.both.2nd_visit.original.RAW,2.9121233740314176,3.270660485221912,5.1029846901722e-4,0.0099009900990099,2.2459222202231288e-5,1
Basal_metabolic_rate.all_ethnicities.both.dynamic_med_corrected.IRNT,2.7136436878294523,2.7339587856246235,4.9447682290617e-4,0.6039603960396039,8.656747068049194e-6,0.009900990099009901
Basal_metabolic_rate.all_ethnicities.both.dynamic_med_corrected.RAW,2.882891078051748,2.785789489689275,4.946138718089e-4,0.5445544554455446,8.161944118415161e-6,0.009900990099009901
Basal_metabolic_rate.all_ethnicities.both.original.IRNT,2.808888797925902,2.80885481418646,4.9483962478472e-4,0.32673267326732675,3.6656613771057778e-6,0.009900990099009901
Basal_metabolic_rate.all_ethnicities.both.original.RAW,3.257121451315134,2.8963259406979436,4.9462724146404e-4,0.33663366336633666,3.1415131297451993e-6,0.009900990099009901
Basal_metabolic_rate.all_ethnicities.both.original.with_med_correction.IRNT,2.8061224599809065,2.8060887313831833,4.9487988105476e-4,0.2871287128712871,3.6625291189862352e-6,0.009900990099009901
Basal_metabolic_rate.all_ethnicities.both.original.with_med_correction.RAW,3.256129507277886,2.8986686078830455,4.943511879985e-4,0.24752475247524752,3.1450726637460846e-6,0.009900990099009901
Basal_metabolic_rate.all_ethnicities.both.static_med_corrected.IRNT,2.7829443512177567,2.775839752833217,4.9428575243354e-4,0.7425742574257426,8.828125524277464e-6,0.009900990099009901
Basal_metabolic_rate.all_ethnicities.both.static_med_corrected.RAW,2.806418013141762,2.8074026459504258,4.9445075001739e-4,0.6534653465346535,8.283204319791993e-6,0.009900990099009901
Basophill_count.all_ethnicities.both.2nd_visit.original.RAW,2.909938379000982,3.3593274202918395,3.6278597077787e-4,0.0099009900990099,6.754637273896852e-5,0.0297029702970297
Basophill_count.all_ethnicities.both.dynamic_med_corrected.IRNT,2.9519154208619613,2.874342152727044,4.9347011433131e-4,0.9207920792079208,4.077469397471166e-6,0.009900990099009901
Basophill_count.all_ethnicities.both.dynamic_med_corrected.RAW,2.6734965424640498,2.7070187729468365,4.9350078199561e-4,0.9108910891089108,3.4201955203949153e-6,0.009900990099009901
Basophill_count.all_ethnicities.both.original.IRNT,2.8425496894489495,2.8425532309759,4.9361421400762e-4,0.8811881188118812,3.976116041255751e-6,0.009900990099009901
Basophill_count.all_ethnicities.both.original.RAW,3.2853323977973057,3.18832194210679,4.5788365676518e-4,0.9702970297029704,3.359171884854094e-6,0.009900990099009901
Basophill_count.all_ethnicities.both.original.with_med_correction.IRNT,2.8425496894489495,2.8425532309759,4.9361421400762e-4,0.8811881188118812,3.976116041255751e-6,0.009900990099009901
Basophill_count.all_ethnicities.both.original.with_med_correction.RAW,3.2853323977973057,3.18832194210679,4.5788365676518e-4,0.9702970297029704,3.359171884854094e-6,0.009900990099009901
Basophill_count.all_ethnicities.both.static_med_corrected.IRNT,3.2095306570131372,3.1990833157604732,4.9349009905596e-4,0.900990099009901,4.0613552879974515e-6,0.009900990099009901
Basophill_count.all_ethnicities.both.static_med_corrected.RAW,3.2232463806723763,3.272398299327236,4.9327757649505e-4,0.9504950495049505,3.395770400018718e-6,0.009900990099009901
Basophill_percentage.all_ethnicities.both.2nd_visit.original.RAW,2.9048158424933725,3.4332534568559376,5.0389703209904e-4,0.0099009900990099,6.008213671003862e-5,0.21782178217821782
Basophill_percentage.all_ethnicities.both.dynamic_med_corrected.IRNT,2.504194506961986,2.493299854716735,4.9371841834934e-4,0.8514851485148515,4.020371856043776e-6,0.009900990099009901
Basophill_percentage.all_ethnicities.both.dynamic_med_corrected.RAW,2.456260530226416,2.4801738101966513,4.9404141157489e-4,0.7425742574257426,3.1195236733711226e-6,0.009900990099009901
Basophill_percentage.all_ethnicities.both.original.IRNT,3.045443261806867,3.0454117267984575,4.9337324102043e-4,0.9108910891089108,3.878778027562209e-6,0.009900990099009901
Basophill_percentage.all_ethnicities.both.original.RAW,3.2689513973569904,3.082187148473462,4.8433485212942e-4,0.9207920792079208,3.0319411157509954e-6,0.009900990099009901
Basophill_percentage.all_ethnicities.both.original.with_med_correction.IRNT,3.045443261806867,3.0454117267984575,4.9337324102043e-4,0.9108910891089108,3.878778027562209e-6,0.009900990099009901
Basophill_percentage.all_ethnicities.both.original.with_med_correction.RAW,3.2689513973569904,3.082187148473462,4.8433485212942e-4,0.9207920792079208,3.0319411157509954e-6,0.009900990099009901
Basophill_percentage.all_ethnicities.both.static_med_corrected.IRNT,3.077196135777991,3.046805828565073,4.9360592099457e-4,0.8811881188118812,4.006350208568457e-6,0.009900990099009901
Basophill_percentage.all_ethnicities.both.static_med_corrected.RAW,3.142651764468087,3.1159729804055702,4.938843807025e-4,0.8118811881188119,3.108008356762574e-6,0.009900990099009901
Birth_weight_of_first_child.all_ethnicities.both.2nd_visit.original.RAW,2.9551118533061422,3.2289600914161585,3.3386640654283e-4,0.0198019801980198,1.2439429225761557e-4,0.40594059405940597
Birth_weight_of_first_child.all_ethnicities.both.dynamic_med_corrected.IRNT,2.69920006611891,2.7034944310944296,4.9659319169713e-4,0.04950495049504951,6.4522037056465e-6,0.009900990099009901
Birth_weight_of_first_child.all_ethnicities.both.dynamic_med_corrected.RAW,2.7134110056323126,2.7173136336542245,4.9751772445087e-4,0.0198019801980198,5.070761138310705e-6,0.16831683168316833
Birth_weight_of_first_child.all_ethnicities.both.original.IRNT,2.796226363325884,2.7961725900492764,4.9635741652515e-4,0.06930693069306931,6.676059724113406e-6,0.009900990099009901
Birth_weight_of_first_child.all_ethnicities.both.original.RAW,3.204409719154077,2.8607844262525837,3.0730301452106e-4,0.0297029702970297,5.345295891159146e-6,0.07920792079207921
Birth_weight_of_first_child.all_ethnicities.both.original.with_med_correction.IRNT,2.796226363325884,2.7961725900492764,4.9635741652515e-4,0.06930693069306931,6.676059724113406e-6,0.009900990099009901
Birth_weight_of_first_child.all_ethnicities.both.original.with_med_correction.RAW,3.204409719154077,2.8607844262525837,3.0730301452106e-4,0.0297029702970297,5.345295891159146e-6,0.07920792079207921
Birth_weight_of_first_child.all_ethnicities.both.static_med_corrected.IRNT,2.591141816391568,2.510844354546359,4.9681830903969e-4,0.0297029702970297,6.484296272216527e-6,0.009900990099009901
Birth_weight_of_first_child.all_ethnicities.both.static_med_corrected.RAW,2.587923433350963,2.53076398271285,4.977498580071e-4,0.0099009900990099,5.0951458089069096e-6,0.15841584158415842
Birth_weight.all_ethnicities.both.2nd_visit.original.RAW,2.822984011884752,3.3544978856691556,5.0534536002823e-4,0.0099009900990099,9.03449837694921e-5,0.9702970297029703
Birth_weight.all_ethnicities.both.dynamic_med_corrected.IRNT,3.1217160099419554,3.153244653158767,4.9883900077126e-4,0.0099009900990099,5.453850421901814e-6,0.009900990099009901
Birth_weight.all_ethnicities.both.dynamic_med_corrected.RAW,3.085789420301653,3.1135726767874097,4.9883599794058e-4,0.0099009900990099,5.302729637725814e-6,0.009900990099009901
Birth_weight.all_ethnicities.both.original.IRNT,3.078925367724084,3.0769602885765197,4.9856273788344e-4,0.0099009900990099,5.476154204972494e-6,0.009900990099009901
Birth_weight.all_ethnicities.both.original.RAW,2.6558598575111447,3.104684054038807,4.9453143884693e-4,0.0099009900990099,5.353820537637444e-6,0.009900990099009901
Birth_weight.all_ethnicities.both.original.with_med_correction.IRNT,3.078925367724084,3.0769602885765197,4.9856273788344e-4,0.0099009900990099,5.476154204972494e-6,0.009900990099009901
Birth_weight.all_ethnicities.both.original.with_med_correction.RAW,2.6558598575111447,3.104684054038807,4.9453143884693e-4,0.0099009900990099,5.353820537637444e-6,0.009900990099009901
Birth_weight.all_ethnicities.both.static_med_corrected.IRNT,3.0783169783142883,3.067144079110114,4.9875103372436e-4,0.0099009900990099,5.444911121750337e-6,0.009900990099009901
Birth_weight.all_ethnicities.both.static_med_corrected.RAW,2.960859514237102,2.9745251806689557,4.989749282793e-4,0.0099009900990099,5.29943917598931e-6,0.009900990099009901
Body_fat_percentage.all_ethnicities.both.2nd_visit.original.RAW,2.916757108450505,3.269832781284787,5.0884057652543e-4,0.0099009900990099,3.1004513689036894e-5,1
Body_fat_percentage.all_ethnicities.both.dynamic_med_corrected.IRNT,3.071358647930677,3.0897450253408207,4.9475884772393e-4,0.4356435643564357,5.933768144679251e-6,0.009900990099009901
Body_fat_percentage.all_ethnicities.both.dynamic_med_corrected.RAW,3.1642235721431775,3.160352017864526,4.9450245992154e-4,0.6534653465346535,5.907981753342394e-6,0.009900990099009901
Body_fat_percentage.all_ethnicities.both.original.IRNT,3.0755149711516085,3.075484486607764,4.935541096589e-4,0.9603960396039604,3.783927687572852e-6,0.009900990099009901
Body_fat_percentage.all_ethnicities.both.original.RAW,3.277833861238127,3.0740332719497294,4.9227428393634e-4,0.9603960396039604,3.6582856335898306e-6,0.009900990099009901
Body_fat_percentage.all_ethnicities.both.original.with_med_correction.IRNT,3.0800693585576933,3.0800370542330264,4.9330261993136e-4,1,3.715540335236245e-6,0.009900990099009901
Body_fat_percentage.all_ethnicities.both.original.with_med_correction.RAW,3.279307226877677,3.079982149869467,4.932491286768e-4,1,3.5854539597313102e-6,0.009900990099009901
Body_fat_percentage.all_ethnicities.both.static_med_corrected.IRNT,3.0375904355962344,3.033579297408056,4.9508619380216e-4,0.22772277227722773,5.777181742390259e-6,0.009900990099009901
Body_fat_percentage.all_ethnicities.both.static_med_corrected.RAW,2.836753443049318,2.841187526654464,4.9484625374493e-4,0.39603960396039606,5.746448559952642e-6,0.009900990099009901
Body_mass_index_BMI.all_ethnicities.both.2nd_visit.original.RAW,2.9119269512614117,3.3307957513075954,5.1174193316088e-4,0.0099009900990099,5.8780399595222826e-5,0.0594059405940594
